Is Registered,Accepts Card,encoded__Miscellaneous Stores,Transaction Fees per Unit Turnover_Scaled,Current pricing,Average Transaction Amount Scaled,Visa Credit Scaled,Annual Card Turnover Scaled,Visa Business Debit Scaled
1,0,False,0.18246475327291045,Neutral,0.0038400945254037015,0.020467100295415104,0.000175175484695303,0.023155233215782823
0,0,True,0.43548590130916415,Non-Competitive,0.009747932256794014,0.01805608912792931,8.50877416897566e-06,0.002887750349324639
1,1,True,0.10140627247878002,Competitive,0.006794013391098858,0.0291535534027614,0.0012278073406510545,0.028687394846154107
1,1,True,0.08125629405840885,Competitive,0.004824734147302088,0.036708307390676535,0.0017541232686289305,0.03779359904185242
1,1,True,0.13840634441087618,Neutral,0.0006892477353288697,0.08749850967716295,0.00350850969522185,0.08390445139397165
0,1,False,0.020917254112118186,Competitive,0.002855454903505317,0.022012620274570453,0.03859623822708024,0.022112804134227164
0,0,False,0.09201014242555026,Competitive,0.03436392280425364,0.013105378598771972,0.0008769300553324709,0.007775443666052298
1,1,False,0.055425839298025234,Competitive,0.02737298148877511,0.009525198694278482,0.00291924638225782,0.010486774553662917
0,0,False,0.08286127895266869,Competitive,0.03928712091374557,0.009637421012889636,0.0010523686979917626,0.009082440614811366
1,0,False,0.007214122452674346,Competitive,0.1751673887357227,0.0026903955335388866,0.01719272382264662,0.0005068851905016959
0,0,True,0.12846173212487416,Neutral,0.0018708152816069316,0.08638573529216952,0.0017541232686289305,0.08769711890345333
0,1,True,0.05976763817309404,Competitive,0.006597085466719181,0.020108643560752176,0.006315527977770521,0.014810581894610418
0,1,True,0.07399391897126036,Competitive,0.006301693580149665,0.029065626175059943,0.0017541232686289305,0.030116134447757664
1,1,False,0.059311010406176576,Competitive,0.0010831035840882237,0.057515422081504106,0.015789214681372284,0.055581431454740836
0,1,False,0.39363041289023165,Non-Competitive,0.000393855848759354,0.3366804880310517,0.0010523686979917626,0.3376139463703507
1,0,False,0.05941591137965761,Competitive,0.0018708152816069316,0.03623140408282221,0.009648862188297068,0.03340208929403153
0,1,True,0.13190248405505206,Neutral,0.0013784954706577393,0.04965534904464676,0.0015786846259696384,0.04548983077161821
0,1,True,0.21834088620342396,Neutral,0.006597085466719181,0.007087313047279662,0.000175175484695303,0.00013307605296426902
1,0,True,0.43548590130916415,Non-Competitive,0.0008861756597085466,0.01805608912792931,0.000175175484695303,0.002887750349324639
0,1,False,0.1698766364551863,Neutral,0.019594328475777866,0.007219786188350312,0.0005260527700138869,0.00984762791935591
1,0,False,0.23627895266868076,Non-Competitive,0.0008861756597085466,0.17108906169274182,0.0008769300553324709,0.1712688801650143
0,1,True,0.12619587109768382,Neutral,0.0010831035840882237,0.08813438075430206,0.005059896068393703,0.0862998203473285
1,1,True,0.2745738023305999,Non-Competitive,0.0005907837731390312,0.240149202606313,0.0021050005539475143,0.24216039466554992
1,0,True,0.43548590130916426,Non-Competitive,0.03436392280425364,0.01805608912792931,0.00021026321322716138,0.002887750349324639
0,0,False,0.45436807653575056,Non-Competitive,0.0005907837731390312,0.019009895743637976,0.00010500002763158622,0.003127287244660324
1,1,True,0.09906847935548847,Competitive,0.0014769594328475778,0.04610065309258547,0.00350850969522185,0.042318184842637566
1,0,False,0.37569234642497484,Non-Competitive,0.0033477747144545094,0.015035701511515226,0.000350614127354595,0.0021292168474249785
1,1,True,0.0961312520980195,Competitive,0.0010831035840882237,0.05910509977435187,0.007368159833726273,0.05578104553418724
0,1,True,0.43548590130916415,Non-Competitive,0.019594328475777866,0.01805608912792931,3.245614889196901e-06,0.002887750349324639
0,1,False,0.11046072507552872,Neutral,0.0013784954706577393,0.07157523812047108,0.0027365796675209654,0.06966531372679487
0,1,True,0.09757588836138688,Competitive,0.0033477747144545094,0.051696697066097475,0.006315527977770521,0.04766023782591656
0,1,False,0.011056562604900982,Competitive,0.014671130366285938,0.006734051337756831,0.021052373961151043,0.004568944485105463
0,1,False,0.046119712990936576,Competitive,0.39375738479716427,0.005746022493939353,0.00438570290851831,0.0003825936522722736
0,1,True,0.10089947816533919,Competitive,0.0009846396218983853,0.0641230217846053,0.00701728254840769,0.060821805116168734
0,0,False,0.37569234642497484,Non-Competitive,0.0010831035840882237,0.015035701511515226,0.0008769300553324709,0.0021292168474249785
0,0,False,0.21834088620342396,Neutral,0.04913351713272942,0.007087313047279662,0.0001400877561634446,0.00013307605296426902
0,1,True,0.06885699899295068,Competitive,0.0023631350925561244,0.030402585875713692,0.008771668975000608,0.026947900725264488
0,1,False,0.12078298086606244,Neutral,0.002855454903505317,0.04338495370063719,0.0010523686979917626,0.038192827200745225
1,0,True,0.24540533736153075,Non-Competitive,0.0006892477353288697,0.08670367083073906,0.00021026321322716138,0.08969325969791735
1,0,False,0.21834088620342396,Neutral,0.1968294604174872,0.007087313047279662,0.000350614127354595,0.00013307605296426902
0,0,False,0.21834088620342396,Neutral,0.04913351713272942,0.007087313047279662,0.000175175484695303,0.00013307605296426902
1,0,True,0.43548590130916415,Non-Competitive,0.0018708152816069316,0.01805608912792931,8.745616336565703e-05,0.002887750349324639
1,0,False,0.3756923464249748,Non-Competitive,0.000393855848759354,0.015035701511515226,1.7280706301940254e-05,0.0021292168474249785
1,0,True,0.43548590130916426,Non-Competitive,0.0018708152816069316,0.01805608912792931,5.2368434833798645e-05,0.002887750349324639
0,1,True,0.01585203567831968,Competitive,0.006794013391098858,0.011780647188065494,0.021052373961151043,0.009638508407552066
1,0,True,0.37569234642497484,Non-Competitive,0.0012800315084679009,0.015035701511515226,0.000350614127354595,0.0021292168474249785
0,1,False,0.043995468277945635,Competitive,0.1968294604174872,0.004239140514260732,0.00701728254840769,0.0006653802648213451
1,0,True,0.12990936555891242,Neutral,0.0023631350925561244,0.03199226356856147,0.0008769300553324709,0.02814558520194291
0,1,False,0.10494293387042634,Neutral,0.2952934226073257,0.00571842392288076,0.0010523686979917626,0.0017521680306939913
1,0,False,0.15445619335347432,Neutral,0.0018708152816069316,0.041000437161365526,0.0010523686979917626,0.034999001929602765
1,0,False,0.05941591137965761,Competitive,0.0018708152816069316,0.03623140408282221,0.010350616758934235,0.03340208929403153
1,1,True,0.43548590130916426,Non-Competitive,0.07867270578968098,0.01805608912792931,0.00021026321322716138,0.002887750349324639
1,1,False,0.1698766364551863,Neutral,0.019594328475777866,0.007219786188350312,0.0008769300553324709,0.00984762791935591
1,0,False,0.17931772406847946,Neutral,0.004824734147302088,0.0171552717686489,0.00021026321322716138,0.01982833189167609
0,1,True,0.0405337361530715,Competitive,0.004824734147302088,0.01636043292222502,0.012280441828186446,0.013440681349391177
0,1,True,0.15288267875125883,Neutral,0.0008861756597085466,0.07173420588975585,0.0014032459833103466,0.06766917293233082
1,0,True,0.45436807653575034,Non-Competitive,0.000393855848759354,0.019009895743637976,8.745616336565703e-05,0.003127287244660324
1,0,True,0.19190584088620344,Neutral,0.0023631350925561244,0.030402585875713692,1.7280706301940254e-05,0.033135937188102996
0,1,True,0.43548590130916415,Non-Competitive,0.9845411579361953,0.01805608912792931,0.000350614127354595,0.002887750349324639
1,0,True,0.45436807653575034,Non-Competitive,0.0038400945254037015,0.019009895743637976,0.000175175484695303,0.003127287244660324
1,0,True,0.10662134944612288,Neutral,0.0008861756597085466,0.07014452819690807,0.00701728254840769,0.0668707166145452
0,1,False,0.0515343515721159,Competitive,0.08851910200866484,0.005429926860105051,0.0017541232686289305,0.0063728643141759255
1,1,True,0.09159842582286536,Competitive,0.0017723513194170934,0.03876931057491025,0.00438570290851831,0.03575193222926675
0,1,False,0.056961228600201405,Competitive,0.009747932256794014,0.015274153165445706,0.0014032459833103466,0.013107991216980504
0,1,True,0.1419310171198389,Neutral,0.0008861756597085466,0.10469352338813305,0.0017541232686289305,0.10293432696786214
1,0,True,0.43548590130916415,Non-Competitive,0.0008861756597085466,0.01805608912792931,1.4912284626039814e-06,0.002887750349324639
0,1,True,0.43548590130916415,Non-Competitive,0.0018708152816069316,0.01805608912792931,0.00043833344868424097,0.002887750349324639
0,0,False,0.08125629405840885,Competitive,0.004824734147302088,0.036708307390676535,0.0017541232686289305,0.03779359904185242
1,1,False,0.10504783484390741,Neutral,0.1968294604174872,0.005828818207108507,0.0008769300553324709,0.0018630647414997676
1,1,False,0.061360076088172774,Competitive,0.017625049231981094,0.013584384654897532,0.004561141551177602,0.009374468619924812
0,1,False,0.16704431017119847,Neutral,0.1968294604174872,0.004239140514260732,0.0005260527700138869,0.006853416727659857
1,1,True,0.30371529276363113,Non-Competitive,0.0005907837731390312,0.24205681583773037,0.0007892107340028248,0.24255962282444274
0,1,False,0.10506881503860359,Neutral,0.002855454903505317,0.05958200308220621,0.007894475761704147,0.055581431454740836
1,1,True,0.09169044422065574,Competitive,0.0034462386766443477,0.02310184387892948,0.0021927198752771603,0.019414317504674296
0,1,True,0.43548590130916415,Non-Competitive,0.0018708152816069316,0.01805608912792931,6.991229909972783e-05,0.002887750349324639
1,0,True,0.43548590130916415,Non-Competitive,0.000393855848759354,0.01805608912792931,3.482457056786945e-05,0.002887750349324639
0,1,True,0.01472809667673719,Competitive,0.007778653012997242,0.010597851285648519,0.015789214681372284,0.008450329363231085
0,0,False,0.022447574195841494,Competitive,0.008270972823946435,0.01170049537162028,0.015789214681372284,0.007961079168507551
1,0,False,0.17302366565961735,Neutral,0.009747932256794014,0.010531614715116508,0.000175175484695303,0.013174529243462638
1,0,True,0.07399391897126036,Competitive,0.006301693580149665,0.029065626175059943,0.0017716671328948596,0.030116134447757664
0,0,False,0.050100704934541815,Competitive,0.49222134698700276,0.003921204975691178,0.0017541232686289305,0.004857275933195822
0,1,False,0.45436807653575034,Non-Competitive,9.846396218983852e-05,0.019009895743637976,0.0005435966342798161,0.003127287244660324
1,0,False,0.27163058073178914,Non-Competitive,0.0004923198109491925,0.11430224188712294,1.7280706301940254e-05,0.11741743739880564
0,0,True,0.19819989929506554,Neutral,0.0018708152816069316,0.03702624292924609,0.00010500002763158622,0.03978973983631645
1,0,False,0.43548590130916426,Non-Competitive,0.00531705395825128,0.01805608912792931,2.605263843490485e-05,0.002887750349324639
0,0,False,0.06048590130916416,Competitive,0.019594328475777866,0.012664432286353942,0.00438570290851831,0.008450329363231085
1,1,True,0.060150218194024815,Competitive,0.005809373769200473,0.014947386084137001,0.00526289612181477,0.011621975292211723
0,1,False,0.06027609936220206,Competitive,0.014671130366285938,0.014629450545567446,0.00350850969522185,0.015614256881139798
1,0,True,0.45436807653575045,Non-Competitive,0.000393855848759354,0.019009895743637976,8.50877416897566e-06,0.003127287244660324
0,1,True,0.12141238670694869,Neutral,0.0018708152816069316,0.03861592062209387,0.0017541232686289305,0.03440015969126355
0,1,True,0.13620342396777446,Neutral,0.0018708152816069316,0.03861592062209387,0.0008769300553324709,0.03479938785015636
0,0,False,0.04516436483959142,Competitive,0.6891492713666798,0.003349677995641632,0.021052373961151043,0.00037071186182713453
0,1,False,0.1496457344267012,Neutral,0.0005907837731390312,0.09932646870132605,0.003859386980540434,0.09578624183720806
1,0,False,0.37569234642497484,Non-Competitive,0.49222134698700276,0.015035701511515226,0.000350614127354595,0.0021292168474249785
0,0,True,0.09308912386706951,Competitive,0.0018708152816069316,0.05517506325592486,0.00438570290851831,0.05003659591456517
1,0,False,0.19409507859363373,Neutral,0.002166207168176447,0.03270646658998569,3.482457056786945e-05,0.03545030332661188
0,1,False,0.05673209658621585,Competitive,0.00866482867270579,0.011350268957684763,0.00526289612181477,0.008008486962655532
0,1,True,0.10309667673716012,Neutral,0.0018708152816069316,0.05612886987163353,0.00350850969522185,0.051833122629582805
0,1,False,0.168827626720376,Neutral,0.029440724694761715,0.006115843346092702,0.0005260527700138869,0.008738660811318119
1,1,True,0.07105991943605237,Competitive,0.005809373769200473,0.02364645568111065,0.0012278073406510545,0.021159092421318783
1,0,False,0.43548590130916415,Non-Competitive,0.029440724694761715,0.01805608912792931,0.000175175484695303,0.002887750349324639
0,0,False,0.11102719033232634,Neutral,0.009747932256794014,0.012121292407964284,0.0008769300553324709,0.008184177257302548
1,1,True,0.19190584088620344,Neutral,0.0023631350925561244,0.030402585875713692,8.745616336565703e-05,0.033135937188102996
0,1,False,0.03843571668345082,Competitive,0.005809373769200473,0.014152547237713113,0.010526055401593527,0.011222747133318917
1,0,True,0.19819989929506548,Neutral,0.0018708152816069316,0.03702624292924609,6.991229909972783e-05,0.03978973983631645
0,0,False,0.08943070241691843,Competitive,0.7876132335565184,0.010390862002728945,0.0009646493766621168,0.005048572759331958
1,0,False,0.45436807653575045,Non-Competitive,0.0013784954706577393,0.019009895743637976,3.482457056786945e-05,0.003127287244660324
1,1,False,0.3756923464249748,Non-Competitive,0.0008861756597085466,0.015035701511515226,8.50877416897566e-06,0.0021292168474249785
0,0,False,0.09990768714333671,Competitive,0.00728633320204805,0.027576492199537665,0.0007014914126731789,0.027103156120387252
1,0,True,0.05626888217522659,Competitive,0.004824734147302088,0.0171552717686489,0.00701728254840769,0.013640295428837578
1,0,True,0.43548590130916415,Non-Competitive,0.0038400945254037015,0.01805608912792931,0.0008769300553324709,0.002887750349324639
1,0,False,0.43548590130916415,Non-Competitive,0.0018708152816069316,0.01805608912792931,1.4912284626039814e-06,0.002887750349324639
1,1,True,0.04577878482712318,Competitive,0.029440724694761715,0.006115843346092702,0.008771668975000608,0.0025506243484796054
1,1,True,0.37569234642497484,Non-Competitive,0.009747932256794014,0.015035701511515226,0.0014909653046399924,0.0021292168474249785
1,0,True,0.37569234642497484,Non-Competitive,0.0008861756597085466,0.015035701511515226,3.482457056786945e-05,0.0021292168474249785
0,0,True,0.10683115139308498,Neutral,0.029440724694761715,0.0077055210389404775,0.0008769300553324709,0.003748308825158028
0,1,False,0.050918932527693875,Competitive,0.04913351713272942,0.005232689072290592,0.00568394886419707,0.0018630647414997676
1,0,True,0.43548590130916415,Non-Competitive,0.0018708152816069316,0.01805608912792931,0.0012278073406510545,0.002887750349324639
0,1,True,0.08994209466263851,Competitive,0.0018708152816069316,0.03702624292924609,0.00438570290851831,0.03400093153237074
0,1,True,0.20587865055387716,Neutral,0.0008861756597085466,0.16918144846132446,0.008771668975000608,0.16647814225830063
1,1,False,0.16777861698556568,Neutral,0.058979913351713265,0.005011900503838408,0.0010523686979917626,0.007629693703283652
0,1,False,0.15030211480362538,Neutral,0.0008861756597085466,0.1058062977731265,0.0017541232686289305,0.10173664249118372
0,1,False,0.45436807653575034,Non-Competitive,0.002855454903505317,0.019009895743637976,0.0008769300553324709,0.003127287244660324
0,0,True,0.10662134944612288,Neutral,0.0008861756597085466,0.07014452819690807,0.00701728254840769,0.0668707166145452
0,1,False,0.052153536292509114,Competitive,0.0024615990547459626,0.028588722867205603,0.009122546260319192,0.02572462469993679
0,0,False,0.21834088620342396,Neutral,0.010732571878692398,0.007087313047279662,0.00043833344868424097,0.00013307605296426902
1,0,False,0.45436807653575034,Non-Competitive,0.000393855848759354,0.019009895743637976,3.245614889196901e-06,0.003127287244660324
1,0,False,0.17335493189166273,Neutral,0.009255612445844821,0.010880228244247352,0.000175175484695303,0.01352472938283984
1,0,False,0.21918009399127225,Neutral,0.0010831035840882237,0.05910509977435187,0.0001400877561634446,0.06196908199702575
1,0,True,0.11102719033232634,Neutral,0.009747932256794014,0.012121292407964284,0.0008769300553324709,0.008184177257302548
0,1,True,0.11826535750251767,Neutral,0.0038400945254037015,0.04689549193900936,0.0006664036841413205,0.04651008051101204
1,1,False,0.37569234642497484,Non-Competitive,0.00019692792437967703,0.015035701511515226,0.0005260527700138869,0.0021292168474249785
1,0,True,0.43548590130916415,Non-Competitive,0.0013784954706577393,0.01805608912792931,0.0017541232686289305,0.002887750349324639
0,0,True,0.43548590130916415,Non-Competitive,0.1968294604174872,0.01805608912792931,0.000350614127354595,0.002887750349324639
1,1,False,0.12267119838872108,Neutral,0.0008861756597085466,0.07093936704333197,0.00350850969522185,0.06726994477343802
0,1,True,0.05696122860020146,Competitive,0.009747932256794014,0.015274153165445706,0.0017541232686289305,0.013107991216980504
1,0,True,0.2086899966431689,Neutral,0.0013784954706577393,0.048065671351798976,0.000262894806024949,0.05087941091667111
0,1,False,0.45436807653575034,Non-Competitive,0.04913351713272942,0.019009895743637976,0.0017541232686289305,0.003127287244660324
1,1,True,0.30371529276363113,Non-Competitive,0.0005907837731390312,0.24205681583773037,0.0007014914126731789,0.24255962282444274
0,1,True,0.23061430010070494,Non-Competitive,0.000393855848759354,0.13797077642507982,0.0008769300553324709,0.13460642757335817
1,1,False,0.18372356495468278,Neutral,0.0008861756597085466,0.10962152423596117,0.0011400880193214087,0.10473085368287977
1,0,False,0.43548590130916415,Non-Competitive,0.0008861756597085466,0.01805608912792931,1.7280706301940254e-05,0.002887750349324639
0,0,False,0.08207452165156094,Competitive,0.04913351713272942,0.008809463881198088,0.000350614127354595,0.008250715283784684
0,1,False,0.10279995684074238,Neutral,0.006794013391098858,0.02446021926197226,0.0010523686979917626,0.019181962491562978
1,1,False,0.43548590130916426,Non-Competitive,0.009747932256794014,0.01805608912792931,5.2368434833798645e-05,0.002887750349324639
1,0,True,0.45436807653575034,Non-Competitive,0.002855454903505317,0.019009895743637976,0.007894475761704147,0.003127287244660324
1,0,True,0.37569234642497484,Non-Competitive,0.0010831035840882237,0.015035701511515226,8.745616336565703e-05,0.0021292168474249785
0,1,True,0.06850033568311516,Competitive,0.004332414336352895,0.027417524430252888,0.0017541232686289305,0.02530662940536962
1,0,True,0.20868999664316878,Neutral,0.0013784954706577393,0.048065671351798976,1.7280706301940254e-05,0.05087941091667111
0,0,True,0.1021106075864384,Competitive,0.0010831035840882237,0.05910509977435187,0.006140089335111229,0.05598065961363364
1,1,False,0.2191800939912723,Non-Competitive,0.0010831035840882237,0.05910509977435187,8.745616336565703e-05,0.06196908199702575
1,0,False,0.09204011413225914,Competitive,0.011717211500590784,0.019296920882622172,0.0005260527700138869,0.018785902810120436
1,0,True,0.13137797918764688,Neutral,0.002855454903505317,0.060694777467199645,0.0005260527700138869,0.06037216936145452
0,1,False,0.04667044310171199,Competitive,0.11805829066561638,0.006325592486123436,0.003289211391897735,0.000964801383990951
1,1,False,0.21834088620342396,Neutral,0.04913351713272942,0.007087313047279662,0.000175175484695303,0.00013307605296426902
0,0,False,0.43548590130916415,Non-Competitive,0.000393855848759354,0.01805608912792931,0.000350614127354595,0.002887750349324639
0,1,True,0.07899043303121857,Competitive,0.002855454903505317,0.03845695285280909,0.006140089335111229,0.03639630048572759
0,1,False,0.06237411883182277,Competitive,0.012209531311539977,0.016837336230079346,0.00350850969522185,0.01783219109721206
1,1,True,0.17022630636678976,Neutral,0.017625049231981094,0.007587767135768411,0.0007014914126731789,0.010217283622034067
0,1,True,0.09466263846928501,Competitive,0.009747932256794014,0.02205677798826288,0.0008769300553324709,0.021558320580211593
1,0,True,0.16494629070157774,Neutral,0.0013784954706577393,0.05203986558391842,0.0008769300553324709,0.046088673009957414
0,0,False,0.37569234642497484,Non-Competitive,0.0004923198109491925,0.015035701511515226,0.0005260527700138869,0.0021292168474249785
1,1,False,0.090193856998993,Competitive,0.24606144151240644,0.005762581636573184,0.0017541232686289305,0.0013972985561248254
1,0,False,0.45436807653575045,Non-Competitive,0.000393855848759354,0.019009895743637976,1.7280706301940254e-05,0.003127287244660324
0,1,True,0.1546869754951326,Neutral,0.0013784954706577393,0.1139843063485534,0.00263131648192539,0.11542129660434161
0,1,False,0.07546576032225578,Competitive,0.04913351713272942,0.006027527918714479,0.0021927198752771603,0.0022622929003925742
1,0,True,0.45436807653575034,Non-Competitive,0.002855454903505317,0.019009895743637976,0.00043833344868424097,0.003127287244660324
0,0,False,0.06640231621349447,Competitive,0.004824734147302088,0.0252096387457443,0.00350850969522185,0.023088695189300686
1,1,True,0.17931772406847946,Neutral,0.004824734147302088,0.0171552717686489,0.0010523686979917626,0.01982833189167609
1,1,True,0.07735397784491442,Competitive,0.002855454903505317,0.03861592062209387,0.004561141551177602,0.03340208929403153
0,1,True,0.17092564618999673,Neutral,0.014671130366285938,0.008323729030604606,0.0008769300553324709,0.010956595027390378
1,1,True,0.18382846592816382,Neutral,0.0013784954706577393,0.11589191957997072,0.0014032459833103466,0.11582052476323441
0,0,True,0.20868999664316884,Neutral,0.0013784954706577393,0.048065671351798976,0.0014032459833103466,0.05087941091667111
0,1,False,0.1781733498123227,Neutral,0.00531705395825128,0.015950970486186364,0.0007014914126731789,0.018618549591998802
1,0,False,0.45436807653575045,Non-Competitive,0.0023631350925561244,0.019009895743637976,8.50877416897566e-06,0.003127287244660324
0,0,False,0.05626888217522656,Competitive,0.24606144151240644,0.006848861393352496,0.00350850969522185,0.002328830926874709
1,1,True,0.43548590130916415,Non-Competitive,0.008763292634895628,0.01805608912792931,0.000741842300484816,0.002887750349324639
0,0,False,0.221487915407855,Non-Competitive,0.0835959038991729,0.006928345277991571,0.00701728254840769,0.00408543482600306
1,0,True,0.10882426988922457,Neutral,0.0013784954706577393,0.07173420588975585,0.008771668975000608,0.06667110253509881
0,1,True,0.1009776770728432,Competitive,0.002855454903505317,0.05878716423578233,0.014982196925139543,0.055581431454740836
0,1,True,0.09162051023833499,Competitive,0.0013784954706577393,0.048065671351798976,0.00526289612181477,0.044890988533279
0,1,False,0.16679254783484387,Neutral,0.9845411579361953,0.003974194232119437,0.0007014914126731789,0.006587264621731318
1,1,True,0.07399391897126038,Competitive,0.006301693580149665,0.029065626175059943,0.0021050005539475143,0.030116134447757664
0,1,False,0.027840718361866384,Competitive,0.002855454903505317,0.02439713681384211,0.021929567174447502,0.022312418213673565
0,0,False,0.43548590130916415,Non-Competitive,0.0033477747144545094,0.01805608912792931,6.991229909972783e-05,0.002887750349324639
1,0,False,0.09466263846928501,Competitive,0.009747932256794014,0.02205677798826288,0.0008769300553324709,0.021558320580211593
0,0,True,0.20134692849949648,Neutral,0.000393855848759354,0.13797077642507982,0.004210264265859018,0.13400758533501897
0,1,False,0.45436807653575045,Non-Competitive,0.0038400945254037015,0.019009895743637976,3.482457056786945e-05,0.003127287244660324
1,1,False,0.10695306333523859,Neutral,0.0035447026388341863,0.023399411174788373,0.0014032459833103466,0.01911439685077184
0,1,True,0.43548590130916415,Non-Competitive,0.019594328475777866,0.01805608912792931,3.245614889196901e-06,0.002887750349324639
0,1,True,0.12846173212487416,Neutral,0.0018708152816069316,0.08638573529216952,0.003157632409903266,0.08769711890345333
0,0,True,0.13966515609264857,Neutral,0.0008861756597085466,0.07252904473617973,0.002806755124584682,0.06746955885288443
1,0,False,0.06466096005370932,Competitive,0.002855454903505317,0.02598681450668989,0.007894475761704147,0.02251203229311997
0,1,True,0.059322454148738143,Competitive,0.016148089799133517,0.013625866143518088,0.003157632409903266,0.014606104964744829
0,0,True,0.45436807653575045,Non-Competitive,0.0013784954706577393,0.019009895743637976,3.482457056786945e-05,0.003127287244660324
1,0,True,0.37569234642497484,Non-Competitive,0.0010831035840882237,0.015035701511515226,2.605263843490485e-05,0.0021292168474249785
1,0,False,0.1859264853977845,Neutral,0.0008861756597085466,0.07411872242902752,0.0008769300553324709,0.06826801517067003
0,0,False,0.04525427995971802,Competitive,0.03928712091374557,0.00556387192496721,0.007368159833726273,0.001996140794464036
1,0,False,0.43548590130916415,Non-Competitive,0.0023631350925561244,0.01805608912792931,1.7280706301940254e-05,0.002887750349324639
0,1,False,0.292610775427996,Non-Competitive,0.000393855848759354,0.13638109873223206,0.00021026321322716138,0.13959677955951827
1,0,True,0.18770980194696213,Neutral,0.002855454903505317,0.02598681450668989,0.0017541232686289305,0.028700068755958482
0,1,False,0.43548590130916415,Non-Competitive,0.009747932256794014,0.01805608912792931,0.017543601107965205,0.002887750349324639
0,1,False,0.0510588004923352,Competitive,0.04421031902323749,0.005379881451256507,0.00526289612181477,0.0020109270225696983
1,0,False,0.1859264853977845,Neutral,0.0008861756597085466,0.07411872242902752,0.0009646493766621168,0.06826801517067003
0,1,True,0.11046072507552875,Neutral,0.0013784954706577393,0.07157523812047108,0.0017541232686289305,0.06966531372679487
0,1,True,0.08113041289023164,Competitive,0.0018708152816069316,0.03702624292924609,0.005613773407133354,0.03380131745292434
0,0,True,0.15833752937227263,Neutral,0.014671130366285938,0.013887600955571818,0.000262894806024949,0.0063654712001230945
0,1,True,0.08736153071500503,Competitive,0.002855454903505317,0.039569727237802534,0.0015786846259696384,0.035198616009049166
0,1,False,0.1679884189325277,Neutral,0.0010831035840882237,0.09306238160213016,0.0005260527700138869,0.08809634706234613
0,1,True,0.05765357502517625,Competitive,0.019594328475777866,0.011869593439930054,0.002613772617659461,0.012841839111051965
0,1,False,0.04882091305807319,Competitive,0.0013784954706577393,0.046475993658951206,0.017543601107965205,0.04449176037438619
1,0,True,0.18770980194696207,Neutral,0.002855454903505317,0.02598681450668989,0.00038570185588645336,0.028700068755958482
0,0,False,0.34494587109768376,Non-Competitive,0.9845411579361953,0.013386410905185659,0.000350614127354595,0.0041852418657262625
1,1,False,0.21582326283987918,Neutral,0.000393855848759354,0.13797077642507982,0.0015786846259696384,0.13420719941446538
1,1,False,0.13840634441087613,Neutral,0.0018708152816069316,0.040205598314941644,0.0014032459833103466,0.034599773770709955
0,1,True,0.10043219201074192,Competitive,0.0013784954706577393,0.048065671351798976,0.00438570290851831,0.0450906026127254
1,0,True,0.15445619335347432,Neutral,0.0018708152816069316,0.041000437161365526,0.0008769300553324709,0.034999001929602765
1,0,True,0.19819989929506548,Neutral,0.0018708152816069316,0.03702624292924609,0.000350614127354595,0.03978973983631645
1,1,True,0.05941591137965761,Competitive,0.0018708152816069316,0.03623140408282221,0.010175178116274943,0.03340208929403153
0,1,True,1.0,Non-Competitive,0.0,1.0,0.0017541232686289305,1.0
0,1,True,0.05576535750251764,Competitive,0.04913351713272942,0.007696689496204641,0.005701492728463,0.0034599773770709968
0,1,True,0.14973564954682783,Neutral,0.0008861756597085466,0.10644216885026561,0.0023681585179364524,0.10433162552398696
1,1,True,0.13190248405505206,Neutral,0.0013784954706577393,0.04965534904464676,0.001262895069182913,0.04548983077161821
1,0,True,0.05626888217522659,Competitive,0.004824734147302088,0.0171552717686489,0.00701728254840769,0.013640295428837578
1,1,True,0.12927995971802625,Neutral,0.0014769594328475778,0.04689549193900936,0.0031225446813714077,0.042717413001530376
0,1,False,0.03109264853977843,Competitive,0.019594328475777866,0.006424947341923112,0.010526055401593527,0.0034599773770709968
0,1,True,0.07436430010070495,Competitive,0.39375738479716427,0.0048683879343463105,0.0021927198752771603,0.0010978774369552195
1,0,True,0.43548590130916415,Non-Competitive,0.019594328475777866,0.01805608912792931,1.7280706301940254e-05,0.002887750349324639
0,0,False,0.43548590130916415,Non-Competitive,0.005809373769200473,0.01805608912792931,0.0005260527700138869,0.002887750349324639
0,1,True,0.08113041289023164,Competitive,0.0018708152816069316,0.03702624292924609,0.005613773407133354,0.03380131745292434
1,0,True,0.37569234642497484,Non-Competitive,0.0012800315084679009,0.015035701511515226,0.00438570290851831,0.0021292168474249785
0,1,True,0.052240684793554884,Competitive,0.019594328475777866,0.010306410375296409,0.00350850969522185,0.008117639230820414
0,0,True,0.12619587109768382,Neutral,0.0010831035840882237,0.08813438075430206,0.005964650692451937,0.0862998203473285
1,0,True,0.43548590130916415,Non-Competitive,0.0013784954706577393,0.01805608912792931,0.00043833344868424097,0.002887750349324639
0,1,True,0.17466711424415354,Neutral,0.0007877116975187081,0.07909382483812445,0.0012278073406510545,0.07546151514479339
0,0,False,0.2875755287009064,Non-Competitive,0.014671130366285938,0.010266668432975213,0.0021050005539475143,0.004923813959677956
0,1,False,0.06056982208794902,Competitive,0.07374950768018905,0.005585950781810112,0.00350850969522185,0.0016190919777297219
1,1,True,0.1372034799149603,Neutral,0.0016738873572272547,0.0955852589776286,0.0022453514680749478,0.09693851147041387
