Is Registered,Accepts Card,encoded__Miscellaneous Stores,Transaction Fees per Unit Turnover_Scaled,Current pricing,Average Transaction Amount Scaled,Total Annual Transaction Fees Scaled,Visa Debit Scaled,Visa Credit Scaled,Annual Card Turnover Scaled,Visa Business Debit Scaled
0,0,True,0.09472557905337363,Competitive,0.0018708152816069316,0.004772405604358401,0.06319994760626103,0.0864840820995107,0.00350850969522185,0.13768161519592426
0,1,True,0.05109726418261161,Competitive,0.11805829066561638,0.003682562662092559,0.016624096753769066,0.02756772786003049,0.00350850969522185,0.131444325638927
0,0,False,0.43548590130916415,Non-Competitive,0.029440724694761715,0.0013275690284923888,0.16733250376579994,0.13032979602211348,0.000350614127354595,0.0837159569784263
1,1,True,0.12846173212487416,Neutral,0.0018708152816069316,0.0014030378352662678,0.09712489357521774,0.10567452500476585,0.0008769300553324709,0.20875526762689478
0,0,False,0.09044561933534749,Competitive,0.12298148877510831,0.002098923124393743,0.03346650075315999,0.04047785473724344,0.0015786846259696384,0.03440467953959368
0,1,True,0.08528449144008059,Competitive,0.0023631350925561244,0.005670956085009895,0.05337612155347435,0.07695240515981444,0.00438570290851831,0.12824705956349453
0,1,True,0.184352970795569,Neutral,0.000393855848759354,0.008413775531198054,0.15213831947082324,0.1556205121687742,0.004210264265859018,0.1483741115793446
0,1,False,0.05293303121852973,Competitive,0.04913351713272942,0.0018637120099484865,0.01853428515292422,0.029421109487195785,0.0017541232686289305,0.1332788225674571
1,0,False,0.45436807653575034,Non-Competitive,0.014671130366285938,0.0010308036685221884,0.1744056585238064,0.1371926034186948,0.000262894806024949,0.0905088370337757
0,0,True,0.45436807653575034,Non-Competitive,0.019594328475777866,0.003094403853745438,0.1744056585238064,0.1371926034186948,0.0007892107340028248,0.0905088370337757
0,1,False,0.2022910372608258,Neutral,0.0008861756597085466,0.07460306360550538,0.18016896980810793,0.18167376247061065,0.0350874653738944,0.16284043021573685
1,0,False,0.2362789526686807,Non-Competitive,0.0008861756597085466,0.0022840968476811082,0.18959984281878312,0.19883078096206394,0.0009646493766621168,0.2986980313227247
0,1,False,0.07945199731453513,Competitive,0.011717211500590784,0.0032929025382288177,0.03250594887244089,0.03954586854758213,0.00263131648192539,0.03348218965553178
1,0,True,0.43548590130916415,Non-Competitive,0.0018708152816069316,0.0006632863022014762,0.16733250376579994,0.13032979602211348,0.000175175484695303,0.0837159569784263
0,0,False,0.37569234642497484,Non-Competitive,0.0018708152816069316,0.0029470038405152057,0.1449341803654463,0.10859757259960603,0.0008769300553324709,0.06220517013648659
1,0,True,0.10662134944612288,Neutral,0.0008861756597085466,0.010140124486150533,0.0807518501539066,0.09207599923746584,0.00701728254840769,0.07415560727089755
0,1,True,0.03140735146022157,Competitive,0.0018708152816069316,0.06383303597214976,0.03268059466893705,0.03170871195272289,0.07017519390575279,0.03138562173721619
0,0,False,0.07162638469284995,Competitive,0.005809373769200473,0.00125791760890733,0.03399043814264194,0.06271843426320137,0.0010523686979917626,0.0722686961444116
1,0,False,0.45436807653575034,Non-Competitive,0.004824734147302088,8.154758331949362e-05,0.1744056585238064,0.1371926034186948,2.0789479155126096e-05,0.0905088370337757
0,1,True,0.04799219536757303,Competitive,0.1968294604174872,0.005407994461407162,0.014572008644966918,0.03930228124801424,0.00526289612181477,0.0909805648153972
1,0,False,0.20868999664316884,Neutral,0.0013784954706577393,0.00038001623233146586,0.10607549064553341,0.07089449492702865,0.000175175484695303,0.22867266285091203
0,0,True,0.040407854984894256,Competitive,0.024517526585269792,0.1708257922422009,0.014473770384439054,0.03348795831479952,0.17543837950132796,0.08748977923139821
0,0,False,0.0794519973145351,Competitive,0.2952934226073257,0.001316563160837865,0.026415176719713135,0.04049903624155175,0.0010523686979917626,0.1419795794284735
1,0,True,0.15288267875125888,Neutral,0.0008861756597085466,0.0031120918553330665,0.09843473704892265,0.10351401156510134,0.0017541232686289305,0.09679854078872883
0,1,False,0.06098942598187314,Competitive,0.04913351713272942,0.003929670595383421,0.022463815574038898,0.03552138272860138,0.00350850969522185,0.023837977231272386
0,0,False,0.13137797918764688,Neutral,0.002855454903505317,0.002274597735717383,0.08044622001003994,0.09292325940988116,0.0014032459833103466,0.19386963540683688
0,0,False,0.061409029875797314,Competitive,0.14759747932256792,0.006896013972745605,0.02159058659156788,0.04039312872000063,0.006140089335111229,0.022999350063944254
0,0,True,0.43548590130916415,Non-Competitive,0.0005907837731390312,0.00013186012116874615,0.16733250376579994,0.13032979602211348,3.482457056786945e-05,0.0837159569784263
1,0,False,0.43548590130916415,Non-Competitive,0.00029539188656951555,6.54318485396549e-05,0.16733250376579994,0.13032979602211348,1.7280706301940254e-05,0.0837159569784263
1,0,True,0.0751510574018127,Competitive,0.0018708152816069316,0.009638964441167743,0.0480057633112843,0.060303742771811664,0.007894475761704147,0.04270708849613185
0,1,False,0.21834088620342396,Neutral,0.04913351713272942,0.005895004105119848,0.08599122404872617,0.05140751096142848,0.00263131648192539,0.005597836341908288
0,0,False,0.09472557905337368,Competitive,0.0018708152816069316,0.001431024184444915,0.06319994760626103,0.0864840820995107,0.0010523686979917626,0.13768161519592426
1,1,True,0.43548590130916426,Non-Competitive,0.00531705395825128,0.000796142847459659,0.16733250376579994,0.13032979602211348,0.00021026321322716138,0.0837159569784263
1,1,False,0.36448892245720044,Non-Competitive,0.000393855848759354,0.012662354899205877,0.34272054489488507,0.3439664484971723,0.003859386980540434,0.4446191584376376
0,0,False,0.10788016112789527,Neutral,0.019594328475777866,0.0015296053132932937,0.04211146767961227,0.0431467242803584,0.0010523686979917626,0.04836782187558965
0,1,False,0.3756923464249748,Non-Competitive,0.014671130366285938,0.0007065236394156777,0.1449341803654463,0.10859757259960603,0.00021026321322716138,0.06220517013648659
0,0,False,0.04598858677408528,Competitive,0.14759747932256792,0.021334664157609227,0.017530071823082714,0.023871555357860452,0.021052373961151043,0.006646120301066108
0,1,False,0.16389728096676737,Neutral,0.0006892477353288697,0.016252311701430825,0.13805750212849566,0.15911546037999616,0.008771668975000608,0.1235297817472797
1,0,True,0.37569234642497484,Non-Competitive,0.002855454903505317,0.004715803999277992,0.1449341803654463,0.10859757259960603,0.0014032459833103466,0.06220517013648659
0,1,False,0.0671261329305136,Competitive,0.007778653012997242,0.003061975850834787,0.02753945903464535,0.0633221071360488,0.00263131648192539,0.14192716523051763
0,1,True,0.12619587109768376,Neutral,0.0010831035840882237,0.006114492551487213,0.09594603444888335,0.11825633856516488,0.003859386980540434,0.16913013397069
1,0,True,0.2086899966431689,Neutral,0.0013784954706577393,0.001904066858015075,0.10607549064553341,0.07089449492702865,0.0008769300553324709,0.22867266285091203
0,1,True,0.43548590130916415,Non-Competitive,0.002855454903505317,0.0013275690284923888,0.16733250376579994,0.13032979602211348,0.000350614127354595,0.0837159569784263
0,1,False,0.11102719033232634,Neutral,0.009747932256794014,0.00129415835882687,0.04538607636387451,0.046323949926923805,0.0008769300553324709,0.05151267375306624
1,1,True,0.06726949759427102,Competitive,0.008763292634895628,0.0022471529451058635,0.033451946936783675,0.0438951374326587,0.0019295619112882224,0.14760537000929302
0,1,False,0.05688503736683094,Competitive,0.09344230011815675,0.007655280922766723,0.018651481674255017,0.04783564044507849,0.00701728254840769,0.05753754787623121
1,0,False,0.45436807653575034,Non-Competitive,0.002855454903505317,0.0006868703043183136,0.1744056585238064,0.1371926034186948,0.000175175484695303,0.0905088370337757
1,1,False,0.10223648875461562,Neutral,0.002855454903505317,0.0049600294434212384,0.06983648787303032,0.07919764461671855,0.00350850969522185,0.18254816864792128
0,1,False,0.05293303121852973,Competitive,0.04913351713272942,0.002236653696756071,0.01853428515292422,0.029421109487195785,0.0021050005539475143,0.1332788225674571
0,0,True,0.05932150050352471,Competitive,0.007778653012997242,0.004665805914790298,0.026360599908310953,0.05074029357564974,0.004210264265859018,0.10230203157431285
0,0,False,0.45436807653575045,Non-Competitive,0.00935407640803466,0.00020536359443288865,0.1744056585238064,0.1371926034186948,5.2368434833798645e-05,0.0905088370337757
1,1,True,0.18071640371489323,Neutral,0.004332414336352895,0.0017293705460385035,0.07696785789653544,0.04265248917978014,0.0008769300553324709,0.20071842394000883
0,0,False,0.45436807653575034,Non-Competitive,0.019594328475777866,0.008253404316803561,0.1744056585238064,0.1371926034186948,0.0021050005539475143,0.0905088370337757
1,0,True,0.11555891238670697,Neutral,0.0023631350925561244,0.008469119322832232,0.0842884275329098,0.09550740293575649,0.005613773407133354,0.0684948738914397
1,1,True,0.17883356572933617,Neutral,0.005021662071681764,0.001805433038071368,0.0750086903076593,0.040751584946791,0.0009217546285319199,0.19883688862869675
0,0,True,0.19819989929506554,Neutral,0.0018708152816069316,0.0018385557410238607,0.09516012836466041,0.060303742771811664,0.0008769300553324709,0.2181898232593245
0,1,False,0.05129657603222561,Competitive,0.024517526585269792,0.0018432725414472282,0.018010347763442264,0.04263836817690793,0.0017541232686289305,0.0942826592867476
0,0,False,0.43548590130916415,Non-Competitive,0.04913351713272942,0.0009954276653469326,0.16733250376579994,0.13032979602211348,0.000262894806024949,0.0837159569784263
1,0,False,0.18246475327291045,Neutral,0.0038400945254037015,0.00034726067383585875,0.07878708494334927,0.04441761453898456,0.000175175484695303,0.20246556387194165
0,0,True,0.43548590130916415,Non-Competitive,0.009747932256794014,3.2217712225109266e-05,0.16733250376579994,0.13032979602211348,8.50877416897566e-06,0.0837159569784263
1,1,True,0.10140627247878002,Competitive,0.006794013391098858,0.001728103997776673,0.049259470636115646,0.06266396753783124,0.0012278073406510545,0.16391866514515696
1,1,True,0.08125629405840885,Competitive,0.004824734147302088,0.0022174720417010435,0.0480057633112843,0.05801614030628456,0.0017541232686289305,0.16158248946474624
1,1,True,0.13840634441087618,Neutral,0.0006892477353288697,0.0058635587689640665,0.10301918920688978,0.11368113363411067,0.00350850969522185,0.10120133341719605
0,1,False,0.020917254112118186,Competitive,0.002855454903505317,0.0322252322462287,0.021765232388060766,0.02111795979750271,0.03859623822708024,0.020902782145625506
0,0,False,0.09201014242555026,Competitive,0.03436392280425364,0.001175396062452797,0.029855075175656554,0.07700687188518143,0.0008769300553324709,0.1441510247724448
1,1,False,0.055425839298025234,Competitive,0.02737298148877511,0.003153915202176031,0.021128150813216312,0.03193783661225137,0.00291924638225782,0.13576990595427385
0,0,False,0.08286127895266869,Competitive,0.03928712091374557,0.0013421124964644387,0.029962669460999403,0.04394103069199974,0.0010523686979917626,0.1453865022957419
1,0,False,0.007214122452674346,Competitive,0.1751673887357227,0.012677021145316287,0.0014813005126760037,0.017450465624200925,0.01719272382264662,0.005951190485442487
0,0,True,0.12846173212487416,Neutral,0.0018708152816069316,0.002807072094621972,0.09712489357521774,0.10567452500476585,0.0017541232686289305,0.20875526762689478
0,1,True,0.05976763817309404,Competitive,0.006597085466719181,0.007019267358971897,0.02970647948746479,0.053986670603933404,0.006315527977770521,0.019472182860186163
0,1,True,0.07399391897126036,Competitive,0.006301693580149665,0.00212676434125167,0.040448974039907645,0.05068408112190061,0.0017541232686289305,0.15432513897825967
1,1,False,0.059311010406176576,Competitive,0.0010831035840882237,0.01749833314660372,0.05569017835701748,0.07004723475461014,0.015789214681372284,0.05801203429984904
0,1,False,0.39363041289023165,Non-Competitive,0.000393855848759354,0.0036710327055021062,0.3533302770318947,0.35769206329033487,0.0010523686979917626,0.45594062519655326
1,0,False,0.05941591137965761,Competitive,0.0018708152816069316,0.010700244536425414,0.04211146767961227,0.0545847366079939,0.009648862188297068,0.03704635511667399
0,1,True,0.13190248405505206,Neutral,0.0013784954706577393,0.0025649430062224445,0.07660401248717336,0.08233250725466415,0.0015786846259696384,0.07583286160555065
0,1,True,0.21834088620342396,Neutral,0.006597085466719181,0.00039207027785784926,0.08599122404872617,0.05140751096142848,0.000175175484695303,0.005597836341908288
1,0,True,0.43548590130916415,Non-Competitive,0.0008861756597085466,0.0006632863022014762,0.16733250376579994,0.13032979602211348,0.000175175484695303,0.0837159569784263
0,1,False,0.1698766364551863,Neutral,0.019594328475777866,0.0009966068654527747,0.06568865020630034,0.03170871195272289,0.0005260527700138869,0.18988615636203537
1,0,False,0.23627895266868076,Non-Competitive,0.0008861756597085466,0.002076361095701968,0.18959984281878312,0.19883078096206394,0.0008769300553324709,0.2986980313227247
0,1,True,0.12619587109768382,Neutral,0.0010831035840882237,0.008016659801986006,0.09594603444888335,0.11825633856516488,0.005059896068393703,0.16913013397069
1,1,True,0.2745738023305999,Non-Competitive,0.0005907837731390312,0.005558628852070559,0.24916029677310564,0.25318857288101604,0.0021050005539475143,0.35476624765259135
1,0,True,0.43548590130916426,Non-Competitive,0.03436392280425364,0.000796142847459659,0.16733250376579994,0.13032979602211348,0.00021026321322716138,0.0837159569784263
0,0,False,0.45436807653575056,Non-Competitive,0.0005907837731390312,0.00041172361295521373,0.1744056585238064,0.1371926034186948,0.00010500002763158622,0.0905088370337757
1,1,True,0.09906847935548847,Competitive,0.0014769594328475778,0.0048808920140958525,0.06208658065361189,0.07396581305204294,0.00350850969522185,0.06189068494873891
1,0,False,0.37569234642497484,Non-Competitive,0.0033477747144545094,0.0011782036817524206,0.1449341803654463,0.10859757259960603,0.000350614127354595,0.06220517013648659
1,1,True,0.0961312520980195,Competitive,0.0010831035840882237,0.01009688714893633,0.06983648787303032,0.08148524708224567,0.007368159833726273,0.06367276767930687
0,1,True,0.43548590130916415,Non-Competitive,0.019594328475777866,1.2289230436381886e-05,0.16733250376579994,0.13032979602211348,3.245614889196901e-06,0.0837159569784263
0,1,False,0.11046072507552872,Neutral,0.0013784954706577393,0.004028849185618759,0.07957299102757219,0.10237021033233781,0.0027365796675209654,0.15340587458330712
0,1,True,0.09757588836138688,Competitive,0.0033477747144545094,0.008719289432905883,0.06557637790855327,0.07735182781252462,0.006315527977770521,0.050524291734429835
0,1,False,0.011056562604900982,Competitive,0.014671130366285938,0.016099015687671383,0.005479511864997705,0.02132977484060812,0.021052373961151043,0.009790972178542676
0,1,False,0.046119712990936576,Competitive,0.39375738479716427,0.004448027308576403,0.015505272119981657,0.04020779055728538,0.00438570290851831,0.005833700232719036
0,1,True,0.10089947816533919,Competitive,0.0009846396218983853,0.009854257793825233,0.07479801618252012,0.08629922533461906,0.00701728254840769,0.06843769476639412
0,0,False,0.37569234642497484,Non-Competitive,0.0010831035840882237,0.0029470038405152057,0.1449341803654463,0.10859757259960603,0.0008769300553324709,0.06220517013648659
0,0,False,0.21834088620342396,Neutral,0.04913351713272942,0.00031345693746839213,0.08599122404872617,0.05140751096142848,0.0001400877561634446,0.005597836341908288
0,1,True,0.06885699899295068,Competitive,0.0023631350925561244,0.010317004502026812,0.041456545942759826,0.053949291478680814,0.008771668975000608,0.036417384741178685
0,1,False,0.12078298086606244,Neutral,0.002855454903505317,0.0016262997219723262,0.059794354574628325,0.10605579208235369,0.0010523686979917626,0.1729039562236619
1,0,True,0.24540533736153075,Non-Competitive,0.0006892477353288697,0.0005112481018882663,0.14427925862859386,0.10796212747029293,0.00021026321322716138,0.2653626014214731
1,0,False,0.21834088620342396,Neutral,0.1968294604174872,0.0007851369798051349,0.08599122404872617,0.05140751096142848,0.000350614127354595,0.005597836341908288
0,0,False,0.21834088620342396,Neutral,0.04913351713272942,0.00039207027785784926,0.08599122404872617,0.05140751096142848,0.000175175484695303,0.005597836341908288
1,0,True,0.43548590130916415,Non-Competitive,0.0018708152816069316,0.0003311449390560199,0.16733250376579994,0.13032979602211348,8.745616336565703e-05,0.0837159569784263
1,0,False,0.3756923464249748,Non-Competitive,0.000393855848759354,5.796358120265647e-05,0.1449341803654463,0.10859757259960603,1.7280706301940254e-05,0.06220517013648659
1,0,True,0.43548590130916426,Non-Competitive,0.0018708152816069316,0.00019828839379783746,0.16733250376579994,0.13032979602211348,5.2368434833798645e-05,0.0837159569784263
0,1,True,0.01585203567831968,Competitive,0.006794013391098858,0.01681776622837499,0.01046939176482415,0.026171261540134716,0.021052373961151043,0.014583127420410083
1,0,True,0.37569234642497484,Non-Competitive,0.0012800315084679009,0.0011782036817524206,0.1449341803654463,0.10859757259960603,0.000350614127354595,0.06220517013648659
0,1,False,0.043995468277945635,Competitive,0.1968294604174872,0.00701131353865014,0.015587137337088212,0.02884920887081402,0.00701728254840769,0.011573054909113784
1,0,True,0.12990936555891242,Neutral,0.0023631350925561244,0.0014120783694110558,0.0650337284694479,0.06538730380631633,0.0008769300553324709,0.07038178501792565
0,1,False,0.10494293387042634,Neutral,0.2952934226073257,0.001507593577984246,0.03905516624096536,0.04018131367689522,0.0010523686979917626,0.04543262678994277
1,0,False,0.15445619335347432,Neutral,0.0018708152816069316,0.0018786485446224835,0.07747724146964437,0.08889877359090043,0.0010523686979917626,0.08233222215233664
1,0,False,0.05941591137965761,Competitive,0.0018708152816069316,0.01147851660628104,0.04211146767961227,0.0545847366079939,0.010350616758934235,0.03704635511667399
1,1,True,0.43548590130916426,Non-Competitive,0.07867270578968098,0.000796142847459659,0.16733250376579994,0.13032979602211348,0.00021026321322716138,0.0837159569784263
1,1,False,0.1698766364551863,Neutral,0.019594328475777866,0.001661675725147582,0.06568865020630034,0.03170871195272289,0.0008769300553324709,0.18988615636203537
1,0,False,0.17931772406847946,Neutral,0.004824734147302088,0.00041219529299755034,0.07551247625908702,0.04124038889241914,0.00021026321322716138,0.19932071199446505
0,1,True,0.0405337361530715,Competitive,0.004824734147302088,0.01196788465020541,0.022463815574038898,0.03552138272860138,0.012280441828186446,0.018177243851814587
0,1,True,0.15288267875125883,Neutral,0.0008861756597085466,0.0024894741994485655,0.09843473704892265,0.10351401156510134,0.0014032459833103466,0.09679854078872883
1,0,True,0.45436807653575034,Non-Competitive,0.000393855848759354,0.0003429369401144386,0.1744056585238064,0.1371926034186948,8.745616336565703e-05,0.0905088370337757
1,0,True,0.19190584088620344,Neutral,0.0023631350925561244,3.5008485808935e-05,0.08861091099613595,0.053949291478680814,1.7280706301940254e-05,0.21190011950437138
0,1,True,0.43548590130916415,Non-Competitive,0.9845411579361953,0.0013275690284923888,0.16733250376579994,0.13032979602211348,0.000350614127354595,0.0837159569784263
1,0,True,0.45436807653575034,Non-Competitive,0.0038400945254037015,0.0006868703043183136,0.1744056585238064,0.1371926034186948,0.000175175484695303,0.0905088370337757
1,0,True,0.10662134944612288,Neutral,0.0008861756597085466,0.010140124486150533,0.0807518501539066,0.09207599923746584,0.00701728254840769,0.07415560727089755
0,1,False,0.0515343515721159,Competitive,0.08851910200866484,0.0018462423787508294,0.01707890351547252,0.02800900919983161,0.0017541232686289305,0.13188111062191016
1,1,True,0.09159842582286536,Competitive,0.0017723513194170934,0.005868110067618193,0.05562353719782892,0.061975966796317575,0.00438570290851831,0.055683740453717226
0,1,False,0.056961228600201405,Competitive,0.009747932256794014,0.001531020353420304,0.023904643395114278,0.04835737434072568,0.0014032459833103466,0.09994339266620543
0,1,True,0.1419310171198389,Neutral,0.0008861756597085466,0.002975304643055411,0.1123190778701945,0.134142466797992,0.0017541232686289305,0.18485439335807285
1,0,True,0.43548590130916415,Non-Competitive,0.0008861756597085466,5.646403173472759e-06,0.16733250376579994,0.13032979602211348,1.4912284626039814e-06,0.0837159569784263
0,1,True,0.43548590130916415,Non-Competitive,0.0018708152816069316,0.0016597103916378454,0.16733250376579994,0.13032979602211348,0.00043833344868424097,0.0837159569784263
0,0,False,0.08125629405840885,Competitive,0.004824734147302088,0.0022174720417010435,0.0480057633112843,0.05801614030628456,0.0017541232686289305,0.16158248946474624
1,1,False,0.10504783484390741,Neutral,0.1968294604174872,0.0012568170221418779,0.039164319863776276,0.040287221198449505,0.0008769300553324709,0.04553745518586076
1,1,False,0.061360076088172774,Competitive,0.017625049231981094,0.005120907277120464,0.02789238908172441,0.040788516800460695,0.004561141551177602,0.014333536001562994
0,1,False,0.16704431017119847,Neutral,0.1968294604174872,0.000985994064500198,0.06274150239046433,0.02884920887081402,0.0005260527700138869,0.18705578967230646
1,1,True,0.30371529276363113,Non-Competitive,0.0005907837731390312,0.002247653949171996,0.25977002891011525,0.2669141876741786,0.0007892107340028248,0.36608771441150706
0,1,False,0.10506881503860359,Neutral,0.002855454903505317,0.011320503792098232,0.07337306525203352,0.08491665078053631,0.007894475761704147,0.05801203429984904
1,1,True,0.09169044422065574,Competitive,0.0034462386766443477,0.0029349934690668165,0.0452405382001277,0.051901746062003554,0.0021927198752771603,0.045712169179052145
0,1,True,0.43548590130916415,Non-Competitive,0.0018708152816069316,0.0002647166664269287,0.16733250376579994,0.13032979602211348,6.991229909972783e-05,0.0837159569784263
1,0,True,0.43548590130916415,Non-Competitive,0.000393855848759354,0.00013186012116874615,0.16733250376579994,0.13032979602211348,3.482457056786945e-05,0.0837159569784263
0,1,True,0.01472809667673719,Competitive,0.007778653012997242,0.01248673269677583,0.00929988866330473,0.0250365380949355,0.015789214681372284,0.013459966035599721
0,0,False,0.022447574195841494,Competitive,0.008270972823946435,0.013354485245251218,0.011176046815344814,0.03600731135689776,0.015789214681372284,0.012997487818321912
1,0,False,0.17302366565961735,Neutral,0.009747932256794014,0.00033546867277744016,0.06896325889056257,0.03488593759928829,0.000175175484695303,0.19303100823951197
1,0,True,0.07399391897126036,Competitive,0.006301693580149665,0.0021480419489050815,0.040448974039907645,0.05068408112190061,0.0017716671328948596,0.15432513897825967
0,0,False,0.050100704934541815,Competitive,0.49222134698700276,0.001828336006773231,0.015587137337088212,0.026561606405286917,0.0017541232686289305,0.1304484558777282
0,1,False,0.45436807653575034,Non-Competitive,9.846396218983852e-05,0.0021313904339745884,0.1744056585238064,0.1371926034186948,0.0005435966342798161,0.0905088370337757
1,0,False,0.27163058073178914,Non-Competitive,0.0004923198109491925,4.496617559159956e-05,0.17156766433077802,0.13443900785833704,1.7280706301940254e-05,0.29156970040044344
0,0,True,0.19819989929506554,Neutral,0.0018708152816069316,0.00021974983572415927,0.09516012836466041,0.060303742771811664,0.00010500002763158622,0.2181898232593245
1,0,False,0.43548590130916426,Non-Competitive,0.00531705395825128,9.864598485420055e-05,0.16733250376579994,0.13032979602211348,2.605263843490485e-05,0.0837159569784263
0,0,False,0.06048590130916416,Competitive,0.019594328475777866,0.004896614682173743,0.026982775558320772,0.03990595412086166,0.00438570290851831,0.013459966035599721
1,1,True,0.060150218194024815,Competitive,0.005809373769200473,0.005863558768964065,0.028532757002203805,0.039122238461374456,0.00526289612181477,0.027402142692411466
0,1,False,0.06027609936220206,Competitive,0.014671130366285938,0.00391185157156181,0.026175038749535,0.03683463599584737,0.00350850969522185,0.14061681028156803
1,0,True,0.45436807653575045,Non-Competitive,0.000393855848759354,3.339691233095113e-05,0.1744056585238064,0.1371926034186948,8.50877416897566e-06,0.0905088370337757
0,1,True,0.12141238670694869,Neutral,0.0018708152816069316,0.0027190251533857806,0.06568865020630034,0.07174175509944716,0.0017541232686289305,0.06535002201396313
0,1,True,0.13620342396777446,Neutral,0.0018708152816069316,0.0014513850396057843,0.07158294583797235,0.07174175509944716,0.0008769300553324709,0.07667148877287878
0,0,False,0.04516436483959142,Competitive,0.6891492713666798,0.021211128908425796,0.016672436215298972,0.023039424831378275,0.021052373961151043,0.00582246861886912
0,1,False,0.1496457344267012,Neutral,0.0005907837731390312,0.006758852411227998,0.11471422022211016,0.12502836808612822,0.003859386980540434,0.11243294726532486
1,0,False,0.37569234642497484,Non-Competitive,0.49222134698700276,0.0011782036817524206,0.1449341803654463,0.10859757259960603,0.000350614127354595,0.06220517013648659
0,0,True,0.09308912386706951,Competitive,0.0018708152816069316,0.005914657440217213,0.06437880673259544,0.08762788333227425,0.00438570290851831,0.05277061450405686
1,0,False,0.19409507859363373,Neutral,0.002166207168176447,7.156027111871128e-05,0.09088889964605737,0.05615953540672619,3.482457056786945e-05,0.21408784254957236
0,1,False,0.05673209658621585,Competitive,0.00866482867270579,0.00573548085484641,0.02497606592191695,0.035671319219784586,0.00526289612181477,0.02398638597155482
0,1,True,0.10309667673716012,Neutral,0.0018708152816069316,0.004981517089794356,0.06673652498526425,0.09449069072885558,0.00350850969522185,0.1037172149191773
0,1,False,0.168827626720376,Neutral,0.029440724694761715,0.000992676198433302,0.06459711397821075,0.030649636737198963,0.0005260527700138869,0.18883787240287442
1,1,True,0.07105991943605237,Competitive,0.005809373769200473,0.0014627839739622553,0.03163271988997314,0.06729363919425557,0.0012278073406510545,0.14585823007736337
1,0,False,0.43548590130916415,Non-Competitive,0.029440724694761715,0.0006632863022014762,0.16733250376579994,0.13032979602211348,0.000175175484695303,0.0837159569784263
0,0,False,0.11102719033232634,Neutral,0.009747932256794014,0.00129415835882687,0.04538607636387451,0.046323949926923805,0.0008769300553324709,0.05151267375306624
1,1,True,0.19190584088620344,Neutral,0.0023631350925561244,0.00017902812540242043,0.08861091099613595,0.053949291478680814,8.745616336565703e-05,0.21190011950437138
0,1,False,0.03843571668345082,Competitive,0.005809373769200473,0.010100817815955803,0.02028074311786298,0.033403232297556706,0.010526055401593527,0.01608067593349581
1,0,True,0.19819989929506548,Neutral,0.0018708152816069316,0.00014616774911962736,0.09516012836466041,0.060303742771811664,6.991229909972783e-05,0.2181898232593245
0,0,False,0.08943070241691843,Competitive,0.7876132335565184,0.0012753157238022718,0.027171065557665852,0.0744026815784457,0.0009646493766621168,0.14157336939430154
1,0,False,0.45436807653575045,Non-Competitive,0.0013784954706577393,0.00013657692159211362,0.1744056585238064,0.1371926034186948,3.482457056786945e-05,0.0905088370337757
1,1,False,0.3756923464249748,Non-Competitive,0.0008861756597085466,2.8483578556610052e-05,0.1449341803654463,0.10859757259960603,8.50877416897566e-06,0.06220517013648659
0,0,False,0.09990768714333671,Competitive,0.00728633320204805,0.000979573975035059,0.04770013316741764,0.061151002944226984,0.0007014914126731789,0.1624211166320712
1,0,True,0.05626888217522659,Competitive,0.004824734147302088,0.007624497593687905,0.028358111205710912,0.04124038889241914,0.00701728254840769,0.023837977231272386
1,0,True,0.43548590130916415,Non-Competitive,0.0038400945254037015,0.003320417207365127,0.16733250376579994,0.13032979602211348,0.0008769300553324709,0.0837159569784263
1,0,False,0.43548590130916415,Non-Competitive,0.0018708152816069316,5.646403173472759e-06,0.16733250376579994,0.13032979602211348,1.4912284626039814e-06,0.0837159569784263
1,1,True,0.04577878482712318,Competitive,0.029440724694761715,0.008875759928220097,0.017442748924834627,0.030649636737198963,0.008771668975000608,0.013355137639681741
1,1,True,0.37569234642497484,Non-Competitive,0.009747932256794014,0.005010604025738456,0.1449341803654463,0.10859757259960603,0.0014909653046399924,0.06220517013648659
1,0,True,0.37569234642497484,Non-Competitive,0.0008861756597085466,0.00011692358649474932,0.1449341803654463,0.10859757259960603,3.482457056786945e-05,0.06220517013648659
0,0,True,0.10683115139308498,Neutral,0.029440724694761715,0.0012679539120303842,0.04101993145152269,0.042087649064834476,0.0008769300553324709,0.04731953791642872
0,1,False,0.050918932527693875,Competitive,0.04913351713272942,0.005959152590877645,0.018927238195035688,0.029802376564783628,0.00568394886419707,0.018177243851814587
1,0,True,0.43548590130916415,Non-Competitive,0.0018708152816069316,0.004648982659946953,0.16733250376579994,0.13032979602211348,0.0012278073406510545,0.0837159569784263
0,1,True,0.08994209466263851,Competitive,0.0018708152816069316,0.005816390764730392,0.05390005894295631,0.060303742771811664,0.00438570290851831,0.054028555255047475
0,1,True,0.20587865055387716,Neutral,0.0008861756597085466,0.01887406660341922,0.18134782893444235,0.1851051661689013,0.008771668975000608,0.16284043021573685
1,1,False,0.16777861698556568,Neutral,0.058979913351713265,0.0019784874869170944,0.06350557775012443,0.029590561521678216,0.0010523686979917626,0.18778958844371663
0,1,False,0.15030211480362538,Neutral,0.0008861756597085466,0.0030798603857733883,0.11585565524919773,0.14214907542733685,0.0017541232686289305,0.1508899930813259
